strategy,correct,latency_ms,fact_type,distance,is_first,conversation_length
hybrid_r0.9_s0.1,False,0.6690025329589844,color,15,True,30
hybrid_r0.7_s0.3,False,0.7395744323730469,color,15,True,30
hybrid_r0.5_s0.5,False,0.8592605590820312,color,15,True,30
hybrid_r0.3_s0.7,False,0.6678104400634766,color,15,True,30
latest,False,0.001430511474609375,pet,25,True,30
similarity,True,0.7066726684570312,pet,25,True,30
hybrid_r0.9_s0.1,False,0.6616115570068359,pet,25,True,30
hybrid_r0.7_s0.3,False,0.6422996520996094,pet,25,True,30
hybrid_r0.5_s0.5,False,0.6327629089355469,pet,25,True,30
hybrid_r0.3_s0.7,True,0.6508827209472656,pet,25,True,30
latest,True,0.001430511474609375,hobby,18,False,30
similarity,True,0.5109310150146484,hobby,18,False,30
hybrid_r0.9_s0.1,True,0.4773139953613281,hobby,18,False,30
hybrid_r0.7_s0.3,True,0.4591941833496094,hobby,18,False,30
hybrid_r0.5_s0.5,True,0.46896934509277344,hobby,18,False,30
hybrid_r0.3_s0.7,True,0.48160552978515625,hobby,18,False,30
latest,True,0.0016689300537109375,hobby,13,False,30
similarity,False,0.9431838989257812,hobby,13,False,30
hybrid_r0.9_s0.1,True,1.0423660278320312,hobby,13,False,30
hybrid_r0.7_s0.3,True,1.291036605834961,hobby,13,False,30
hybrid_r0.5_s0.5,True,0.7750988006591797,hobby,13,False,30
hybrid_r0.3_s0.7,True,0.6954669952392578,hobby,13,False,30
latest,False,0.008821487426757812,color,18,True,30
similarity,True,0.6363391876220703,color,18,True,30
hybrid_r0.9_s0.1,False,0.6606578826904297,color,18,True,30
hybrid_r0.7_s0.3,False,0.6558895111083984,color,18,True,30
hybrid_r0.5_s0.5,False,0.6597042083740234,color,18,True,30
hybrid_r0.3_s0.7,False,0.6473064422607422,color,18,True,30
latest,True,0.0016689300537109375,color,15,True,30
similarity,True,0.3502368927001953,color,15,True,30
hybrid_r0.9_s0.1,True,0.3478527069091797,color,15,True,30
hybrid_r0.7_s0.3,True,0.31948089599609375,color,15,True,30
hybrid_r0.5_s0.5,True,0.4131793975830078,color,15,True,30
hybrid_r0.3_s0.7,True,0.38552284240722656,color,15,True,30
latest,True,0.0011920928955078125,city,9,False,30
similarity,True,1.0967254638671875,city,9,False,30
hybrid_r0.9_s0.1,True,0.9961128234863281,city,9,False,30
hybrid_r0.7_s0.3,True,0.9710788726806641,city,9,False,30
hybrid_r0.5_s0.5,True,0.965118408203125,city,9,False,30
hybrid_r0.3_s0.7,True,1.1775493621826172,city,9,False,30
latest,True,0.0011920928955078125,pet,15,True,30
similarity,True,0.45180320739746094,pet,15,True,30
hybrid_r0.9_s0.1,True,0.40340423583984375,pet,15,True,30
hybrid_r0.7_s0.3,True,0.36716461181640625,pet,15,True,30
hybrid_r0.5_s0.5,True,0.3685951232910156,pet,15,True,30
hybrid_r0.3_s0.7,True,0.3376007080078125,pet,15,True,30
latest,True,0.0011920928955078125,pet,27,True,30
similarity,True,0.3879070281982422,pet,27,True,30
hybrid_r0.9_s0.1,True,0.34236907958984375,pet,27,True,30
hybrid_r0.7_s0.3,True,0.3294944763183594,pet,27,True,30
hybrid_r0.5_s0.5,True,0.33664703369140625,pet,27,True,30
hybrid_r0.3_s0.7,True,0.3345012664794922,pet,27,True,30
latest,True,0.00095367431640625,city,19,True,30
similarity,True,0.37169456481933594,city,19,True,30
hybrid_r0.9_s0.1,True,0.32639503479003906,city,19,True,30
hybrid_r0.7_s0.3,True,0.36072731018066406,city,19,True,30
hybrid_r0.5_s0.5,True,0.3452301025390625,city,19,True,30
hybrid_r0.3_s0.7,True,0.31948089599609375,city,19,True,30
latest,True,0.00095367431640625,city,15,True,30
similarity,True,0.36025047302246094,city,15,True,30
hybrid_r0.9_s0.1,True,0.3371238708496094,city,15,True,30
hybrid_r0.7_s0.3,True,0.3466606140136719,city,15,True,30
hybrid_r0.5_s0.5,True,0.3223419189453125,city,15,True,30
hybrid_r0.3_s0.7,True,0.33164024353027344,city,15,True,30
latest,True,0.0007152557373046875,color,30,False,30
similarity,True,0.37288665771484375,color,30,False,30
hybrid_r0.9_s0.1,True,0.3402233123779297,color,30,False,30
hybrid_r0.7_s0.3,True,0.3218650817871094,color,30,False,30
hybrid_r0.5_s0.5,True,0.3349781036376953,color,30,False,30
hybrid_r0.3_s0.7,True,0.3349781036376953,color,30,False,30
latest,True,0.001430511474609375,hobby,6,False,30
similarity,False,0.6692409515380859,hobby,6,False,30
hybrid_r0.9_s0.1,True,0.5915164947509766,hobby,6,False,30
hybrid_r0.7_s0.3,True,0.6291866302490234,hobby,6,False,30
hybrid_r0.5_s0.5,True,0.6415843963623047,hobby,6,False,30
hybrid_r0.3_s0.7,True,0.6339550018310547,hobby,6,False,30
latest,True,0.0007152557373046875,hobby,6,False,30
similarity,False,1.2128353118896484,hobby,6,False,30
hybrid_r0.9_s0.1,True,1.1641979217529297,hobby,6,False,30
hybrid_r0.7_s0.3,True,1.0089874267578125,hobby,6,False,30
hybrid_r0.5_s0.5,True,1.0542869567871094,hobby,6,False,30
hybrid_r0.3_s0.7,True,0.9582042694091797,hobby,6,False,30
latest,False,0.00095367431640625,hobby,30,True,30
similarity,False,1.0180473327636719,hobby,30,True,30
hybrid_r0.9_s0.1,False,0.9407997131347656,hobby,30,True,30
hybrid_r0.7_s0.3,False,0.95367431640625,hobby,30,True,30
hybrid_r0.5_s0.5,False,0.9305477142333984,hobby,30,True,30
hybrid_r0.3_s0.7,False,0.9434223175048828,hobby,30,True,30
latest,True,0.0011920928955078125,color,1,False,30
similarity,True,0.34928321838378906,color,1,False,30
hybrid_r0.9_s0.1,True,0.40435791015625,color,1,False,30
hybrid_r0.7_s0.3,True,0.34427642822265625,color,1,False,30
hybrid_r0.5_s0.5,True,0.3192424774169922,color,1,False,30
hybrid_r0.3_s0.7,True,0.38242340087890625,color,1,False,30
latest,False,0.00095367431640625,city,26,True,30
similarity,True,1.3391971588134766,city,26,True,30
hybrid_r0.9_s0.1,False,1.3689994812011719,city,26,True,30
hybrid_r0.7_s0.3,False,1.4319419860839844,city,26,True,30
hybrid_r0.5_s0.5,False,1.331329345703125,city,26,True,30
hybrid_r0.3_s0.7,False,1.2500286102294922,city,26,True,30
latest,True,0.0011920928955078125,pet,13,False,30
similarity,True,0.33736228942871094,pet,13,False,30
hybrid_r0.9_s0.1,True,0.3173351287841797,pet,13,False,30
hybrid_r0.7_s0.3,True,0.3409385681152344,pet,13,False,30
hybrid_r0.5_s0.5,True,0.3368854522705078,pet,13,False,30
hybrid_r0.3_s0.7,True,0.31447410583496094,pet,13,False,30
latest,True,0.00095367431640625,city,2,True,30
similarity,True,0.3840923309326172,city,2,True,30
hybrid_r0.9_s0.1,True,0.6241798400878906,city,2,True,30
hybrid_r0.7_s0.3,True,0.39005279541015625,city,2,True,30
hybrid_r0.5_s0.5,True,0.3306865692138672,city,2,True,30
hybrid_r0.3_s0.7,True,0.36454200744628906,city,2,True,30
latest,True,0.0011920928955078125,pet,3,False,30
similarity,False,0.69427490234375,pet,3,False,30
hybrid_r0.9_s0.1,True,0.6251335144042969,pet,3,False,30
hybrid_r0.7_s0.3,True,0.6592273712158203,pet,3,False,30
hybrid_r0.5_s0.5,True,0.6237030029296875,pet,3,False,30
hybrid_r0.3_s0.7,True,0.6592273712158203,pet,3,False,30
latest,True,0.0011920928955078125,hobby,19,True,30
similarity,True,0.44918060302734375,hobby,19,True,30
hybrid_r0.9_s0.1,True,0.37479400634765625,hobby,19,True,30
hybrid_r0.7_s0.3,True,0.32401084899902344,hobby,19,True,30
hybrid_r0.5_s0.5,True,0.3516674041748047,hobby,19,True,30
hybrid_r0.3_s0.7,True,0.3237724304199219,hobby,19,True,30
latest,True,0.001430511474609375,city,15,True,30
similarity,True,0.457763671875,city,15,True,30
hybrid_r0.9_s0.1,True,0.4076957702636719,city,15,True,30
hybrid_r0.7_s0.3,True,0.3857612609863281,city,15,True,30
hybrid_r0.5_s0.5,True,0.40602684020996094,city,15,True,30
hybrid_r0.3_s0.7,True,0.36644935607910156,city,15,True,30
latest,False,0.00095367431640625,color,20,True,30
similarity,False,0.7531642913818359,color,20,True,30
hybrid_r0.9_s0.1,False,0.7171630859375,color,20,True,30
hybrid_r0.7_s0.3,False,0.6401538848876953,color,20,True,30
hybrid_r0.5_s0.5,False,0.6394386291503906,color,20,True,30
hybrid_r0.3_s0.7,False,0.6630420684814453,color,20,True,30
latest,False,0.0011920928955078125,pet,9,True,30
similarity,False,0.6949901580810547,pet,9,True,30
hybrid_r0.9_s0.1,False,0.6883144378662109,pet,9,True,30
hybrid_r0.7_s0.3,False,0.6535053253173828,pet,9,True,30
hybrid_r0.5_s0.5,False,0.6444454193115234,pet,9,True,30
hybrid_r0.3_s0.7,False,0.6196498870849609,pet,9,True,30
latest,True,0.0011920928955078125,pet,15,True,30
similarity,True,0.37288665771484375,pet,15,True,30
hybrid_r0.9_s0.1,True,0.32258033752441406,pet,15,True,30
hybrid_r0.7_s0.3,True,0.31256675720214844,pet,15,True,30
hybrid_r0.5_s0.5,True,0.3504753112792969,pet,15,True,30
hybrid_r0.3_s0.7,True,0.316619873046875,pet,15,True,30
latest,True,0.0011920928955078125,city,1,True,30
similarity,True,0.39267539978027344,city,1,True,30
hybrid_r0.9_s0.1,True,0.36144256591796875,city,1,True,30
hybrid_r0.7_s0.3,True,0.32830238342285156,city,1,True,30
hybrid_r0.5_s0.5,True,0.37384033203125,city,1,True,30
hybrid_r0.3_s0.7,True,0.32067298889160156,city,1,True,30
latest,True,0.0011920928955078125,city,7,False,30
similarity,False,0.7407665252685547,city,7,False,30
hybrid_r0.9_s0.1,True,0.6546974182128906,city,7,False,30
hybrid_r0.7_s0.3,True,0.6685256958007812,city,7,False,30
hybrid_r0.5_s0.5,True,0.6511211395263672,city,7,False,30
hybrid_r0.3_s0.7,True,0.6146430969238281,city,7,False,30
latest,True,0.0011920928955078125,pet,12,False,30
similarity,True,0.6718635559082031,pet,12,False,30
hybrid_r0.9_s0.1,True,0.6625652313232422,pet,12,False,30
hybrid_r0.7_s0.3,True,0.6918907165527344,pet,12,False,30
hybrid_r0.5_s0.5,True,0.7543563842773438,pet,12,False,30
hybrid_r0.3_s0.7,True,0.7333755493164062,pet,12,False,30
latest,True,0.0011920928955078125,pet,14,False,30
similarity,False,0.6966590881347656,pet,14,False,30
hybrid_r0.9_s0.1,True,0.6434917449951172,pet,14,False,30
hybrid_r0.7_s0.3,True,0.6282329559326172,pet,14,False,30
hybrid_r0.5_s0.5,True,0.7596015930175781,pet,14,False,30
hybrid_r0.3_s0.7,True,1.1761188507080078,pet,14,False,30
latest,False,0.001430511474609375,hobby,23,True,30
similarity,False,0.95367431640625,hobby,23,True,30
hybrid_r0.9_s0.1,False,1.0290145874023438,hobby,23,True,30
hybrid_r0.7_s0.3,False,0.9844303131103516,hobby,23,True,30
hybrid_r0.5_s0.5,False,1.0035037994384766,hobby,23,True,30
hybrid_r0.3_s0.7,False,0.81634521484375,hobby,23,True,30
latest,True,0.001430511474609375,city,20,True,30
similarity,True,0.4277229309082031,city,20,True,30
hybrid_r0.9_s0.1,True,0.34236907958984375,city,20,True,30
hybrid_r0.7_s0.3,True,0.32019615173339844,city,20,True,30
hybrid_r0.5_s0.5,True,0.4050731658935547,city,20,True,30
hybrid_r0.3_s0.7,True,0.33354759216308594,city,20,True,30
latest,True,0.0011920928955078125,city,14,False,30
similarity,False,0.7600784301757812,city,14,False,30
hybrid_r0.9_s0.1,True,0.7250308990478516,city,14,False,30
hybrid_r0.7_s0.3,True,0.6587505340576172,city,14,False,30
hybrid_r0.5_s0.5,True,0.7507801055908203,city,14,False,30
hybrid_r0.3_s0.7,True,0.7154941558837891,city,14,False,30
latest,True,0.0011920928955078125,pet,13,True,30
similarity,True,0.3521442413330078,pet,13,True,30
hybrid_r0.9_s0.1,True,0.4050731658935547,pet,13,True,30
hybrid_r0.7_s0.3,True,0.3352165222167969,pet,13,True,30
hybrid_r0.5_s0.5,True,0.31375885009765625,pet,13,True,30
hybrid_r0.3_s0.7,True,0.3490447998046875,pet,13,True,30
latest,True,0.00095367431640625,hobby,10,False,30
similarity,True,0.7715225219726562,hobby,10,False,30
hybrid_r0.9_s0.1,True,0.6155967712402344,hobby,10,False,30
hybrid_r0.7_s0.3,True,0.7174015045166016,hobby,10,False,30
hybrid_r0.5_s0.5,True,0.6575584411621094,hobby,10,False,30
hybrid_r0.3_s0.7,True,0.6091594696044922,hobby,10,False,30
latest,True,0.001430511474609375,city,6,True,30
similarity,True,0.41365623474121094,city,6,True,30
hybrid_r0.9_s0.1,True,0.4177093505859375,city,6,True,30
hybrid_r0.7_s0.3,True,0.43654441833496094,city,6,True,30
hybrid_r0.5_s0.5,True,0.40912628173828125,city,6,True,30
hybrid_r0.3_s0.7,True,0.4260540008544922,city,6,True,30
latest,True,0.001430511474609375,color,1,True,30
similarity,True,0.6191730499267578,color,1,True,30
hybrid_r0.9_s0.1,True,0.7426738739013672,color,1,True,30
hybrid_r0.7_s0.3,True,0.7023811340332031,color,1,True,30
hybrid_r0.5_s0.5,True,0.3666877746582031,color,1,True,30
hybrid_r0.3_s0.7,True,0.35834312438964844,color,1,True,30
latest,True,0.0016689300537109375,pet,2,False,30
similarity,False,1.1129379272460938,pet,2,False,30
hybrid_r0.9_s0.1,True,1.033782958984375,pet,2,False,30
hybrid_r0.7_s0.3,True,1.0209083557128906,pet,2,False,30
hybrid_r0.5_s0.5,True,0.9725093841552734,pet,2,False,30
hybrid_r0.3_s0.7,True,1.0285377502441406,pet,2,False,30
latest,True,0.00095367431640625,hobby,12,False,30
similarity,False,0.7328987121582031,hobby,12,False,30
hybrid_r0.9_s0.1,True,0.67901611328125,hobby,12,False,30
hybrid_r0.7_s0.3,True,0.6575584411621094,hobby,12,False,30
hybrid_r0.5_s0.5,True,0.6699562072753906,hobby,12,False,30
hybrid_r0.3_s0.7,True,0.6272792816162109,hobby,12,False,30
latest,True,0.0011920928955078125,color,29,False,30
similarity,True,0.42128562927246094,color,29,False,30
hybrid_r0.9_s0.1,True,0.3578662872314453,color,29,False,30
hybrid_r0.7_s0.3,True,0.3552436828613281,color,29,False,30
hybrid_r0.5_s0.5,True,0.3578662872314453,color,29,False,30
hybrid_r0.3_s0.7,True,0.335693359375,color,29,False,30
latest,True,0.0016689300537109375,pet,18,True,30
similarity,True,0.38170814514160156,pet,18,True,30
hybrid_r0.9_s0.1,True,0.32448768615722656,pet,18,True,30
hybrid_r0.7_s0.3,True,0.3132820129394531,pet,18,True,30
hybrid_r0.5_s0.5,True,0.3459453582763672,pet,18,True,30
hybrid_r0.3_s0.7,True,0.31685829162597656,pet,18,True,30
latest,True,0.001430511474609375,color,15,False,30
similarity,False,0.6909370422363281,color,15,False,30
hybrid_r0.9_s0.1,True,0.6437301635742188,color,15,False,30
hybrid_r0.7_s0.3,True,0.6365776062011719,color,15,False,30
hybrid_r0.5_s0.5,True,0.6482601165771484,color,15,False,30
hybrid_r0.3_s0.7,True,0.6268024444580078,color,15,False,30
latest,True,0.00095367431640625,color,24,True,30
similarity,True,0.6701946258544922,color,24,True,30
hybrid_r0.9_s0.1,True,0.6585121154785156,color,24,True,30
hybrid_r0.7_s0.3,True,0.6372928619384766,color,24,True,30
hybrid_r0.5_s0.5,True,0.6368160247802734,color,24,True,30
hybrid_r0.3_s0.7,True,0.6527900695800781,color,24,True,30
latest,True,0.0011920928955078125,city,23,True,30
similarity,True,0.34809112548828125,city,23,True,30
hybrid_r0.9_s0.1,True,0.36525726318359375,city,23,True,30
hybrid_r0.7_s0.3,True,0.3235340118408203,city,23,True,30
hybrid_r0.5_s0.5,True,0.31280517578125,city,23,True,30
hybrid_r0.3_s0.7,True,0.3452301025390625,city,23,True,30
latest,False,0.00095367431640625,color,22,True,30
similarity,False,0.6589889526367188,color,22,True,30
hybrid_r0.9_s0.1,False,0.6201267242431641,color,22,True,30
hybrid_r0.7_s0.3,False,0.8261203765869141,color,22,True,30
hybrid_r0.5_s0.5,False,0.7865428924560547,color,22,True,30
hybrid_r0.3_s0.7,False,0.6737709045410156,color,22,True,30
latest,False,0.0011920928955078125,hobby,27,True,30
similarity,False,0.7205009460449219,hobby,27,True,30
hybrid_r0.9_s0.1,False,0.7114410400390625,hobby,27,True,30
hybrid_r0.7_s0.3,False,0.6852149963378906,hobby,27,True,30
hybrid_r0.5_s0.5,False,0.6847381591796875,hobby,27,True,30
hybrid_r0.3_s0.7,False,0.7276535034179688,hobby,27,True,30
latest,True,0.00095367431640625,color,6,True,30
similarity,True,0.3960132598876953,color,6,True,30
hybrid_r0.9_s0.1,True,0.33402442932128906,color,6,True,30
hybrid_r0.7_s0.3,True,0.32019615173339844,color,6,True,30
hybrid_r0.5_s0.5,True,0.3497600555419922,color,6,True,30
hybrid_r0.3_s0.7,True,0.32258033752441406,color,6,True,30
latest,True,0.00095367431640625,pet,11,True,30
similarity,True,0.370025634765625,pet,11,True,30
hybrid_r0.9_s0.1,True,0.34356117248535156,pet,11,True,30
hybrid_r0.7_s0.3,True,0.31876564025878906,pet,11,True,30
hybrid_r0.5_s0.5,True,0.3566741943359375,pet,11,True,30
hybrid_r0.3_s0.7,True,0.35643577575683594,pet,11,True,30
latest,True,0.00095367431640625,hobby,17,False,30
similarity,True,0.36978721618652344,hobby,17,False,30
hybrid_r0.9_s0.1,True,0.35572052001953125,hobby,17,False,30
hybrid_r0.7_s0.3,True,0.3204345703125,hobby,17,False,30
hybrid_r0.5_s0.5,True,0.3120899200439453,hobby,17,False,30
hybrid_r0.3_s0.7,True,0.34689903259277344,hobby,17,False,30
latest,True,0.00095367431640625,pet,22,True,30
similarity,True,0.3478527069091797,pet,22,True,30
hybrid_r0.9_s0.1,True,0.41365623474121094,pet,22,True,30
hybrid_r0.7_s0.3,True,0.39577484130859375,pet,22,True,30
hybrid_r0.5_s0.5,True,0.37932395935058594,pet,22,True,30
hybrid_r0.3_s0.7,True,0.4305839538574219,pet,22,True,30
latest,True,0.00095367431640625,hobby,7,False,30
similarity,True,0.34999847412109375,hobby,7,False,30
hybrid_r0.9_s0.1,True,0.3604888916015625,hobby,7,False,30
hybrid_r0.7_s0.3,True,0.3371238708496094,hobby,7,False,30
hybrid_r0.5_s0.5,True,0.30803680419921875,hobby,7,False,30
hybrid_r0.3_s0.7,True,0.39649009704589844,hobby,7,False,30
latest,False,0.00095367431640625,hobby,27,True,30
similarity,True,1.1768341064453125,hobby,27,True,30
hybrid_r0.9_s0.1,False,1.0690689086914062,hobby,27,True,30
hybrid_r0.7_s0.3,False,0.8857250213623047,hobby,27,True,30
hybrid_r0.5_s0.5,False,0.8714199066162109,hobby,27,True,30
hybrid_r0.3_s0.7,False,0.8943080902099609,hobby,27,True,30
latest,True,0.0011920928955078125,hobby,18,True,30
similarity,True,0.3414154052734375,hobby,18,True,30
hybrid_r0.9_s0.1,True,0.3509521484375,hobby,18,True,30
hybrid_r0.7_s0.3,True,0.3237724304199219,hobby,18,True,30
hybrid_r0.5_s0.5,True,0.31304359436035156,hobby,18,True,30
hybrid_r0.3_s0.7,True,0.3497600555419922,hobby,18,True,30
latest,True,0.00095367431640625,hobby,17,True,30
similarity,True,0.34880638122558594,hobby,17,True,30
hybrid_r0.9_s0.1,True,0.3204345703125,hobby,17,True,30
hybrid_r0.7_s0.3,True,0.34928321838378906,hobby,17,True,30
hybrid_r0.5_s0.5,True,0.3218650817871094,hobby,17,True,30
hybrid_r0.3_s0.7,True,0.31447410583496094,hobby,17,True,30
latest,True,0.0011920928955078125,hobby,23,False,30
similarity,True,0.3650188446044922,hobby,23,False,30
hybrid_r0.9_s0.1,True,0.3402233123779297,hobby,23,False,30
hybrid_r0.7_s0.3,True,0.3764629364013672,hobby,23,False,30
hybrid_r0.5_s0.5,True,0.3514289855957031,hobby,23,False,30
hybrid_r0.3_s0.7,True,0.33283233642578125,hobby,23,False,30
latest,True,0.0016689300537109375,color,18,False,30
similarity,True,0.45680999755859375,color,18,False,30
hybrid_r0.9_s0.1,True,0.35881996154785156,color,18,False,30
hybrid_r0.7_s0.3,True,0.34618377685546875,color,18,False,30
hybrid_r0.5_s0.5,True,0.32401084899902344,color,18,False,30
hybrid_r0.3_s0.7,True,0.31256675720214844,color,18,False,30
latest,True,0.0011920928955078125,pet,18,False,30
similarity,True,0.36644935607910156,pet,18,False,30
hybrid_r0.9_s0.1,True,0.3459453582763672,pet,18,False,30
hybrid_r0.7_s0.3,True,0.31948089599609375,pet,18,False,30
hybrid_r0.5_s0.5,True,0.34928321838378906,pet,18,False,30
hybrid_r0.3_s0.7,True,0.31948089599609375,pet,18,False,30
latest,True,0.00095367431640625,city,16,True,30
similarity,True,0.3693103790283203,city,16,True,30
hybrid_r0.9_s0.1,True,0.34236907958984375,city,16,True,30
hybrid_r0.7_s0.3,True,0.2887248992919922,city,16,True,30
hybrid_r0.5_s0.5,True,0.3058910369873047,city,16,True,30
hybrid_r0.3_s0.7,True,0.3046989440917969,city,16,True,30
latest,True,0.001430511474609375,pet,24,True,30
similarity,True,0.3554821014404297,pet,24,True,30
hybrid_r0.9_s0.1,True,0.41604042053222656,pet,24,True,30
hybrid_r0.7_s0.3,True,0.3361701965332031,pet,24,True,30
hybrid_r0.5_s0.5,True,0.31948089599609375,pet,24,True,30
hybrid_r0.3_s0.7,True,0.3497600555419922,pet,24,True,30
latest,True,0.0011920928955078125,city,17,False,30
similarity,True,0.3561973571777344,city,17,False,30
hybrid_r0.9_s0.1,True,0.3426074981689453,city,17,False,30
hybrid_r0.7_s0.3,True,0.4096031188964844,city,17,False,30
hybrid_r0.5_s0.5,True,0.3769397735595703,city,17,False,30
hybrid_r0.3_s0.7,True,0.36597251892089844,city,17,False,30
latest,True,0.00095367431640625,hobby,12,False,30
similarity,False,0.6148815155029297,hobby,12,False,30
hybrid_r0.9_s0.1,True,0.6110668182373047,hobby,12,False,30
hybrid_r0.7_s0.3,True,0.6031990051269531,hobby,12,False,30
hybrid_r0.5_s0.5,True,0.6957054138183594,hobby,12,False,30
hybrid_r0.3_s0.7,True,0.6108283996582031,hobby,12,False,30
latest,True,0.001430511474609375,pet,9,True,30
similarity,True,0.31638145446777344,pet,9,True,30
hybrid_r0.9_s0.1,True,0.3261566162109375,pet,9,True,30
hybrid_r0.7_s0.3,True,0.33783912658691406,pet,9,True,30
